Year,Company,Node_Size_nm,Transistor_Density,RD_Spending_USD,Patent_Count,AI_Chip_Performance,Energy_Efficiency
2001,Intel,133.0,60822121.92788309,78418123.38705191,170,86.36074736399942,6.55273235599616
2001,Samsung,167.0,42676666.001389705,6600579.524192623,135,73.28448951569992,6.518503742780078
2001,Broadcom,161.0,45286172.18541687,155784550.07597777,511,78.19138722484271,6.038371941909991
2001,Qualcomm,138.0,61897027.30236134,33344058.72771593,200,94.88637871787707,7.368661861068116
2001,AMD,163.0,44263311.92892239,87206133.4083079,207,68.18624529855059,8.77262087881844
2001,Texas Instruments,152.0,36266975.55134023,38702455.65200155,153,82.15655799412228,8.808330871117569
2001,Applied Materials,122.0,61927727.38034717,31044993.063882425,473,96.8945219608532,8.516715384787638
2001,Lam Research,139.0,46088600.483308025,102430785.01949057,490,84.642850981314,10.031368267819799
2001,Micron,100.0,112524054.32767382,60372832.38204929,488,125.35352960527649,8.07998962094102
2001,Tokyo Electron,104.0,106815580.52921762,188610609.91433424,204,109.41416306658486,5.38102606199328
2001,Analog Devices,141.0,46679344.07387637,17021549.532332037,144,93.48786694736901,5.611258573181268
2001,KLA,105.0,80421284.65055984,111461886.08566278,402,105.6440838616285,11.512486596907655
2001,NXP,128.0,49383185.14362428,65710432.50324316,281,85.89590008595857,9.818226147004077
2001,Marvell,145.0,52668705.28998566,177508515.74478903,247,79.37140204733888,4.7761761266217375
2001,Microchip,147.0,42788442.52155571,97191204.01025969,40,80.51960828939669,3.5698719430826418
2001,Renesas,96.0,118415768.9076306,179513494.318462,74,135.17001072685582,11.558289291900538
2001,Infineon,135.0,53900478.100161366,26990279.877433386,286,95.77265284856628,10.269354516135719
2001,STMicroelectronics,93.0,117530254.76280303,35875291.10044538,246,126.71677107538825,12.87730835358519
2001,ON Semiconductor,113.0,78883744.97723314,109924394.39969726,299,102.33067593170945,11.77868508617259
2001,GlobalFoundries,91.0,135246763.73425505,63499161.60584986,115,120.30611642018799,8.360356947468798
2001,SMIC,154.0,46295488.820091076,66072498.6463644,363,79.43844376147874,7.091758774962979
2001,UMC,161.0,31531614.94895553,43521229.960057095,399,71.54938122515622,4.652983138652099
2001,Arm,113.0,81109549.26028198,117874407.9043532,491,98.90961589450093,5.456164901509363
2001,MediaTek,171.0,39382773.2841849,51522793.45886905,416,67.62671496031393,8.45848967787961
2001,Realtek,148.0,52585063.793110214,94835774.42072459,498,74.09167122843628,9.089206319454174
2001,Novatek,134.0,54618478.8434105,76214650.57700725,392,92.95689173823968,10.112637242170829
2001,SK Hynix,145.0,49663339.69425744,240907305.78088158,495,86.6742409764269,9.772141048918469
2001,Western Digital,94.0,109660032.53707112,23678080.082157657,486,135.05468685041936,10.945538167719077
2001,Kioxia,115.0,65539183.031502515,80781969.58501446,105,107.64947457587715,10.694665273987733
2001,Sony,165.0,40932033.16730138,80112887.47464807,117,76.13311847512452,3.9394735449714715
2001,Rohhm,98.0,115720492.41108353,40395125.17085186,302,114.15891686423933,8.289985787976727
2001,Qorvo,132.0,52453474.24846377,111829415.12922053,79,82.41654617758364,5.479922575828288
2001,Skyworks,139.0,42167086.776815295,217405771.18453625,249,87.94672214111506,8.742788590278286
2001,Synopsys,96.0,96792706.3748758,24859705.334902596,130,123.02381929202043,9.043759052653597
2001,Cadence,146.0,42862307.42990528,124573510.1875293,68,77.6532894441991,4.058423476174374
2001,Ansys,108.0,89067327.92359741,10605131.250316609,467,100.2917986145128,13.257096176635706
2001,Entegris,166.0,33583450.23927273,84055316.37259133,439,72.77901288982758,6.73072411092686
2001,Amkor,119.0,64034161.20157461,136290697.26702586,234,91.40987625000258,4.3395239505353524
2001,ASE,130.0,59493951.65004395,52288530.123850346,477,96.32654606247965,4.002549561334083
2001,JCET,171.0,32911178.67062198,217286994.8705707,407,75.5694749117683,3.1942172486410882
2001,Powertech,165.0,32109304.23374603,141908110.57393354,116,66.47354898545153,6.6370700905859294
2001,Nexperia,118.0,64638543.89193133,22734556.891813993,25,95.56980374608509,10.333050313401975
2001,Bosch,155.0,41697989.815068565,217929820.38462234,456,71.37658059423516,8.512863160364429
2001,Tower Semiconductor,92.0,139714540.06013864,116360898.50672288,361,123.30627001364992,15.920491004815275
2001,VisIC,145.0,46280435.504771985,43670620.89277507,226,86.59965469093127,5.4587246615598195
2002,NVIDIA,112.0,74083696.37373354,47856613.46363608,338,126.00452185921007,12.799028303889395
2002,TSMC,127.0,57313001.0862947,204796708.98765957,151,100.62190287820094,8.329477738116427
2002,ASML,110.0,71501875.34635045,190396264.13594964,199,107.80815765569821,5.812528965377626
2002,Intel,103.0,86367216.30590016,208601190.35469797,70,138.82052566761564,8.516113028400879
2002,Samsung,93.0,135246558.22247207,111818880.95267911,434,136.62505845728256,5.858928011717694
2002,Broadcom,78.0,166635593.3086337,10591894.785237856,265,162.2239946552384,7.215359496835046
2002,Qualcomm,135.0,57354537.9807325,253401636.8385058,296,91.7751864362018,6.030618643891889
2002,AMD,103.0,105458067.67594793,64253232.46037109,68,131.62127028110643,11.03269665312401
2002,Texas Instruments,112.0,82488762.67936759,59332801.24595295,477,116.69192192486634,10.904456659871013
2002,Applied Materials,113.0,69541653.60899007,25838695.463523608,261,106.18248046094865,6.604471012601381
2002,Lam Research,122.0,61964153.519516855,39410927.8285723,39,112.95606360078163,6.060860415822157
2002,Micron,137.0,54137695.53179897,128756303.21523301,95,90.0691793903096,8.60571367091087
2002,Tokyo Electron,136.0,56463910.03766214,9413796.988325419,88,97.80649213395061,3.914782270864142
2002,Analog Devices,77.0,185615134.02542704,34735580.82818742,402,170.29367690459165,12.749786076522067
2002,KLA,116.0,70938328.50940837,73940139.72724181,267,117.77631300319803,8.5518669178552
2002,NXP,137.0,60678721.92378791,18450074.94781403,83,86.04231118817464,5.361252218952548
2002,Marvell,89.0,102298012.46007213,151587045.29484892,326,133.29783982502016,10.630971667848955
2002,Microchip,97.0,99334528.97657396,168541457.76233315,325,142.2518298795051,7.905872654255209
2002,Renesas,99.0,104505640.969147,25891872.461941026,107,120.17141702415928,12.934859921701806
2002,Infineon,97.0,88863175.37625015,52648509.12180319,90,145.3177118009073,6.825836182593412
2002,STMicroelectronics,121.0,67507371.86012508,192704095.57791305,260,109.6758001718878,11.141687994189594
2002,ON Semiconductor,101.0,106568755.34478617,7944932.840194474,38,140.9781391658064,14.42054479971417
2002,GlobalFoundries,120.0,67285711.23516567,4592704.184241611,224,110.59351410486215,12.382845514560925
2002,SMIC,83.0,120027066.65913396,19754048.740446936,341,149.876024138978,14.473115414960452
2002,UMC,135.0,50242376.22516772,3704555.821231641,264,90.26834291829996,6.00186921727911
2002,Arm,102.0,82660912.68415783,178791177.22029603,265,126.16303751499555,9.51372960435812
2002,MediaTek,99.0,94856609.91214688,29673651.86237555,100,140.88577269727267,10.413372053816369
2002,Realtek,102.0,88341092.49156944,191910910.9028203,71,124.19803214296434,8.303201375068365
2002,Novatek,119.0,67993272.36388703,23435542.68925668,288,103.7607367661599,9.763334769952746
2002,SK Hynix,95.0,117822640.82486916,56490215.72887686,241,131.61975618575892,9.284469870941248
2002,Western Digital,130.0,59126091.000547074,98312984.42660908,486,109.2103115663996,10.170748305122881
2002,Kioxia,90.0,105680741.23606165,106008830.25098374,326,132.28055368448278,16.23658212788816
2002,Sony,86.0,159404980.33245245,157921808.6134681,288,152.4324368816829,13.382945535171785
2002,Rohhm,130.0,59497046.20222019,188798672.29620153,404,102.58145265723542,5.33080541977374
2002,Qorvo,114.0,72569914.52429023,108294700.29030043,473,110.26455280729078,7.296969608692635
2002,Skyworks,110.0,96749474.276862,202125398.4658834,503,125.72463986453089,5.834880268045662
2002,Synopsys,79.0,151950078.8956753,19341555.086602874,123,150.41860566884213,16.04822537665288
2002,Cadence,115.0,71083088.1095049,194166825.48438236,108,114.46956910542109,9.379571551436792
2002,Ansys,117.0,71122021.12627074,10434834.734795323,474,101.70251335780613,10.003320767300407
2002,Entegris,69.0,250143825.540661,15637750.533715976,472,179.22605425485415,12.375711446994588
2002,Amkor,92.0,122437681.50454189,249216625.47565076,225,145.09037310256156,6.683398674607327
2002,ASE,121.0,56237249.18853038,81858670.9343233,344,106.54340231981264,7.315683194846664
2002,JCET,80.0,148867312.16334376,145405867.99825013,185,174.17707055830013,10.721900629091948
2002,Powertech,121.0,72695361.86668459,28214719.293713063,408,113.96502764988243,9.099595340734636
2002,Nexperia,74.0,217238694.88799232,69205757.28241411,75,177.6802361444624,6.990453145180713
2002,Bosch,121.0,76989505.32506938,241734051.11991465,274,101.63469044849417,8.737506759200537
2002,Tower Semiconductor,82.0,134076695.55975293,167588170.376429,238,172.68040445147315,11.074355028000063
2002,VisIC,121.0,77812608.37988223,31350112.738493744,462,109.52515538778755,9.209099381646457
2003,NVIDIA,57.0,320574823.3703445,115308351.72126085,27,236.06768288920586,18.46838625119547
2003,TSMC,71.0,204130287.32055175,261635451.63697684,135,191.79541711174755,15.609330775151166
2003,ASML,86.0,109392345.83677252,259905734.98859835,517,154.9272999537408,7.518365399713187
2003,Intel,91.0,115249941.9631669,171557247.1991601,384,138.59513623879835,5.786345584387508
2003,Samsung,105.0,85541611.68152453,19854924.369416274,72,136.02300124551243,6.3266167522993335
2003,Broadcom,78.0,157604679.3100723,36429981.78411524,68,163.21576823439148,15.959824352417712
2003,Qualcomm,106.0,75648161.43277976,53819953.5134445,39,131.34137136458995,13.88757004183179
2003,AMD,65.0,214984592.80513167,37865039.46722636,386,194.0141126264505,22.528401236658393
2003,Texas Instruments,70.0,205466375.71294188,190071011.90875578,235,199.78426718638,18.931292381447246
2003,Applied Materials,101.0,94951684.06120028,94994724.09474565,112,135.04525141715413,13.100335717645397
2003,Lam Research,96.0,124362435.94502875,127745965.771384,332,142.036843789912,13.377606720011583
2003,Micron,95.0,110555699.30406715,111054316.46713431,483,151.65558703670428,7.139397348319513
2003,Tokyo Electron,64.0,221136200.1909597,106105512.4582709,412,224.96831489013402,9.562726462449598
2003,Analog Devices,106.0,100844014.07228969,77530542.59142096,448,120.04659443107583,10.584621093462307
2003,KLA,62.0,251837658.41484368,17746027.284797803,25,212.50635157951135,8.10558469211803
2003,NXP,66.0,273005957.70429766,138548909.5335859,50,215.76103700617054,14.35487230781392
2003,Marvell,95.0,113976901.96466173,71181321.72355591,134,145.04306216800256,13.790586829263864
2003,Microchip,82.0,140360894.23799595,113960298.848576,121,180.20366063869992,11.818972933792404
2003,Renesas,92.0,97158352.55635034,38253568.96464398,160,153.83888845309852,14.093044772635746
2003,Infineon,96.0,111970050.89534318,175326254.9255625,50,148.90833589380193,15.08152199639314
2003,STMicroelectronics,55.0,294930455.6190443,34218806.848716475,313,257.180575661787,13.571729811383838
2003,ON Semiconductor,109.0,74368030.19416806,64094084.82394169,26,124.07718665554286,9.950597284749149
2003,GlobalFoundries,98.0,104921014.36769903,18838945.390434995,447,145.09746145870804,9.942276029252607
2003,SMIC,95.0,126423505.04991077,50311371.50022884,130,133.56722222531008,8.76824926780232
2003,UMC,74.0,200864398.38178697,141841858.10335165,434,195.5084066582752,13.43272642893474
2003,Arm,55.0,363934182.6330012,116699073.61539225,54,267.4378769625037,14.543447973472768
2003,MediaTek,95.0,107457116.01398963,89913854.31533211,481,152.91642589551682,14.880819937131198
2003,Realtek,75.0,193008468.75254324,61063246.140678294,306,190.65762942836665,17.306013162507668
2003,Novatek,71.0,168072111.47263098,53522230.6426024,81,211.07107035157412,14.170661335866425
2003,SK Hynix,75.0,212111482.55966127,118921876.37260652,463,194.76073329937944,16.42086590490097
2003,Western Digital,103.0,96858254.7212789,122470508.79012224,286,122.3653248908056,5.718062463898717
2003,Kioxia,77.0,137295586.6861833,158798611.4434849,474,178.87599261431896,9.097476424564327
2003,Sony,89.0,140898750.01273772,150875729.91746497,69,145.30484458723126,13.316439574616858
2003,Rohhm,60.0,329321391.4119553,83210628.25044581,229,241.04222852185626,16.66262646205481
2003,Qorvo,90.0,112439486.17396404,98469925.69466326,255,151.92879503942686,16.3003723176859
2003,Skyworks,85.0,150528250.61490417,19513566.153990943,392,175.57361016962082,16.84152899040415
2003,Synopsys,92.0,95490258.91246663,71601225.04596375,177,148.61778548407955,8.508556113819541
2003,Cadence,100.0,117268815.86433473,120558672.04398584,216,137.69786279109806,11.884811365640493
2003,Ansys,58.0,313377754.08020985,92927796.10325012,279,232.42759741296328,17.164982952940505
2003,Entegris,93.0,136177396.75556388,41359725.54465938,155,155.69270278057334,6.718316801214164
2003,Amkor,79.0,177561132.3819334,109426844.98261388,354,194.65244946837052,17.34011573702715
2003,ASE,78.0,165749899.31835818,39210275.1345824,179,162.50513091610995,6.62601193219855
2003,JCET,87.0,142912767.75872034,19045911.498655442,450,165.2594673072506,16.993572765612356
2003,Powertech,106.0,95503359.88238394,199939419.1099524,196,121.95603566558972,13.770341584540157
2003,Nexperia,89.0,103144990.9995735,165110293.90071407,280,166.14273933797162,7.129704108258551
2003,Bosch,77.0,155562504.12942615,173769700.90605283,377,174.21386267399888,6.713365865847707
2003,Tower Semiconductor,86.0,158923220.24705496,155731637.55755782,253,170.1041378733321,11.130987502722947
2003,VisIC,74.0,159977974.28345343,145339307.72993034,340,201.2753069688689,8.110510118196594
2004,NVIDIA,45.0,572577561.2926029,100122779.63906847,57,343.4692762779136,16.302433917568017
2004,TSMC,66.0,208010372.27548376,227673003.26623335,232,232.660144993149,19.203625949952077
2004,ASML,55.0,352478332.00604355,72802816.3478353,101,248.63039334934155,13.49296801513879
2004,Intel,81.0,145419694.60004485,126567062.93472682,294,186.57658673145855,9.407965280957784
2004,Samsung,64.0,244720197.44431168,52602148.50503978,321,231.19114777727356,10.881952385299567
2004,Broadcom,47.0,495076306.19631255,61598071.736646906,160,289.5684681465881,30.696229962944074
2004,Qualcomm,63.0,212906544.44090006,174199603.27892295,105,242.58686248981988,17.39331870504472
2004,AMD,50.0,379723463.98336124,211740791.50567463,73,298.81994362854255,23.95901085014505
2004,Texas Instruments,77.0,139758667.15283933,166784631.41628575,150,194.15121513790535,8.941339668812232
2004,Applied Materials,47.0,489607106.5004769,89268151.7642349,142,301.7233633275564,31.611145122992284
2004,Lam Research,55.0,319118575.5345077,14253635.016241523,222,296.4161944929344,16.15772119382314
2004,Micron,54.0,406108479.73286563,77261084.30115476,309,280.04716950617205,11.712159574227892
2004,Tokyo Electron,63.0,291255022.77306676,64692607.43645451,439,221.73985459515134,17.971729654715997
2004,Analog Devices,65.0,231881915.27117506,204957208.70637968,119,216.42765894599532,18.586634105200094
2004,KLA,83.0,122999781.16291635,14066156.922286035,146,194.73032114359737,15.608436043784934
2004,NXP,62.0,259086065.33474648,26369133.879245203,326,251.68085176718265,18.89369330046112
2004,Marvell,44.0,569712977.6782084,75697009.95917368,440,356.5100930032686,27.29291445973278
2004,Microchip,68.0,195783117.80140272,151103432.90776458,409,220.5850998448981,10.401553724821857
2004,Renesas,62.0,299504561.0987447,245725241.50652102,235,225.11914230020423,22.81642886081387
2004,Infineon,87.0,112728847.30994101,76054281.7044186,370,185.28731889391617,10.58371050662427
2004,STMicroelectronics,52.0,347341197.1972627,43212720.80912612,302,314.4083854638329,15.920599261202279
2004,ON Semiconductor,86.0,141270902.41655564,161019234.79140586,151,167.9951162260803,14.780136300973345
2004,GlobalFoundries,48.0,427612772.50559264,160681902.06254315,109,331.0440936710499,10.43018478285884
2004,SMIC,55.0,357294975.4899091,28256197.81847619,253,260.4106070928159,26.66938956072335
2004,UMC,66.0,265558793.31861207,135275536.90077922,378,231.96041393149736,10.957793822832235
2004,Arm,75.0,182794601.58196804,37251697.46854347,270,210.04613472692398,14.653429502688743
2004,MediaTek,67.0,190896148.46344548,11507955.963510005,443,222.22931456401193,15.259532324201148
2004,Realtek,65.0,237433413.30424276,18159501.036112066,122,227.24807395804768,22.60280467596522
2004,Novatek,81.0,170435903.36451903,23004252.888767496,242,174.47197947007902,13.808059321212182
2004,SK Hynix,62.0,257818703.49353135,126599424.37199345,292,243.416100892295,18.655278131746176
2004,Western Digital,46.0,486510673.92061377,96002083.26332921,32,336.21714677549716,18.44174733357237
2004,Kioxia,64.0,285068560.65971124,79304167.24079795,449,211.2980173114365,12.685740674822158
2004,Sony,52.0,303971443.33234745,14666518.134337842,120,309.0176587861599,27.018717110121788
2004,Rohhm,58.0,293277492.5846447,56067355.82261245,54,266.09802885877156,11.235858746647297
2004,Qorvo,52.0,392720550.3365264,110958843.58596195,486,292.30351559066503,10.584118681229649
2004,Skyworks,82.0,128096867.6296566,156401347.4552168,386,196.0422180702964,8.381379126268076
2004,Synopsys,87.0,124057125.14216016,52236661.36743052,200,181.9315130406792,7.5972647379700495
2004,Cadence,46.0,528336277.99895626,196860514.3578168,248,299.10684022572457,24.49997598330343
2004,Ansys,67.0,228936823.68445152,85887239.62605539,205,233.39517977278902,22.33941001297261
2004,Entegris,72.0,169331770.80414388,98518674.37165843,465,217.18020391359403,18.833578565983828
2004,Amkor,78.0,174029100.50517747,201479191.4383199,180,202.7432001512458,14.467361575231394
2004,ASE,66.0,219339975.38509196,143394042.46551743,170,226.6220148122515,9.032753085317
2004,JCET,69.0,190728552.56442797,62353412.48854657,128,235.34293665957617,10.871090831072028
2004,Powertech,61.0,263154696.81371677,112881525.52613577,183,264.36667878234294,23.117989849123806
2004,Nexperia,50.0,422404007.7144341,143314820.17419943,502,293.14591031437016,25.64642132156284
2004,Bosch,57.0,299331967.13122535,149381216.8118078,431,237.99877330913034,24.682671204881473
2004,Tower Semiconductor,56.0,291724616.6928871,107617006.52340747,138,257.7532061152241,24.58508763366737
2004,VisIC,52.0,362940007.97646165,235497204.91324353,427,266.19715480114206,26.040634750410224
2005,NVIDIA,58.0,316739350.7266122,50667419.00350562,52,263.4302856554399,24.019118561204806
2005,TSMC,56.0,316331117.0289903,40154938.196863964,124,295.7031488720551,17.55251669161803
2005,ASML,63.0,252187548.59456092,16271048.568870354,265,247.888919895138,18.763383662278564
2005,Intel,49.0,372562078.64601773,135189141.6430031,41,330.6916717882594,27.514204425249265
2005,Samsung,57.0,281701273.61198556,167926515.7123175,442,270.9516387364398,15.99769554386851
2005,Broadcom,50.0,446993253.2300788,44594292.36855196,188,314.4061499833539,17.07867112222328
2005,Qualcomm,54.0,380614892.71164167,39487548.08286598,345,275.5742855776591,24.165438739764742
2005,AMD,66.0,222612384.45621064,85829781.70022193,109,261.1002063106594,13.70649526697145
2005,Texas Instruments,41.0,675220163.0045787,17425010.00301869,54,359.4881863398887,35.91559970165587
2005,Applied Materials,54.0,275034081.43863887,213892678.71925706,159,302.79931003692315,19.996254828239145
2005,Lam Research,51.0,341176051.37372255,98114536.74504218,47,304.47758392937624,24.155418774646936
2005,Micron,47.0,424802757.1141814,151637669.22078758,385,324.05551041260077,12.199269348522131
2005,Tokyo Electron,46.0,392862240.16659147,83320630.0982052,307,361.2428430981071,27.57878760626734
2005,Analog Devices,64.0,250770342.1999442,49858904.73178952,302,225.99304707927945,13.709413048661132
2005,KLA,40.0,527865111.7185726,32120568.289666336,290,368.47379636603523,13.20521579084902
2005,NXP,61.0,317710591.99045354,98303006.59064463,406,271.09650524969544,16.63630212176877
2005,Marvell,47.0,485353473.56942636,85234154.79154816,170,332.79101199882194,23.829285397239367
2005,Microchip,69.0,197465435.86540392,256753578.65634936,167,210.34934000402097,20.438156668891477
2005,Renesas,58.0,309697830.8789313,123716883.55788274,343,279.64601583566434,17.397979032900896
2005,Infineon,37.0,669492526.4319571,61255671.042266265,186,411.54270325837325,16.46153228648873
2005,STMicroelectronics,43.0,575967518.0860521,32844601.003279768,349,399.64965850998095,26.577450533107047
2005,ON Semiconductor,57.0,277846697.51346266,142906114.0109417,350,257.38151219854825,23.28711146540345
2005,GlobalFoundries,45.0,491530603.99335766,189125096.79708168,498,368.515154590752,16.57024222790491
2005,SMIC,45.0,586491313.8310401,43495234.65904604,367,381.87788783039275,25.943532255636224
2005,UMC,65.0,206864827.70281583,123226671.28903137,253,240.31880517150756,22.038985099385645
2005,Arm,58.0,330441976.2618853,185960959.5960941,516,289.4395899659938,12.487225903973973
2005,MediaTek,58.0,277764714.34404695,55651723.9484247,147,267.67007352997217,17.586053734992543
2005,Realtek,50.0,352704623.3068571,175145008.91201648,430,293.592639968296,20.25786916652357
2005,Novatek,54.0,294153594.42602545,106522750.51073952,90,298.10039830956083,12.332109782634847
2005,SK Hynix,39.0,772630888.8287159,121291958.8513324,110,407.41115036478794,35.283976464236034
2005,Western Digital,61.0,222406133.96120426,80924296.47505483,431,265.0394480179884,20.86209531089614
2005,Kioxia,65.0,251919113.9068822,164639011.92419624,195,269.19569341563204,8.304295344580284
2005,Sony,61.0,276192831.780174,44345899.456080996,406,250.88025585858244,18.74857554850295
2005,Rohhm,69.0,210835541.81504753,136367057.05236608,208,222.84900518432764,21.13102063918596
2005,Qorvo,64.0,291528038.8132296,113673902.67587663,181,251.29771551458126,13.653589465234043
2005,Skyworks,39.0,650718864.8489026,54930306.27281489,405,431.96118446621085,19.73254953254726
2005,Synopsys,38.0,674326806.704055,153554375.59546858,109,386.93202317154174,16.48313749926884
2005,Cadence,51.0,335358881.68872315,41947675.52685205,175,320.84133029239325,23.182243613594355
2005,Ansys,45.0,494577803.0077222,93924663.16943218,361,384.51885652769624,23.403104963087877
2005,Entegris,36.0,860332385.195496,93640856.35563092,278,438.700823272516,15.930151863481102
2005,Amkor,58.0,340559108.8534043,128862867.18452099,189,293.2950128429294,10.54412623368798
2005,ASE,41.0,712785389.1544936,162324162.40695888,363,412.1277176197602,15.207222052353359
2005,JCET,63.0,266824954.597309,29683355.51950837,394,270.7062475876818,13.978482919991027
2005,Powertech,70.0,200059085.99108604,15278468.450768333,77,220.51115056263308,11.001692135229247
2005,Nexperia,37.0,598352393.0338515,171631399.48222175,52,470.73643773714105,26.09015843009759
2005,Bosch,39.0,645929533.4644051,182923701.55495062,57,408.6658854778365,22.682929692901663
2005,Tower Semiconductor,58.0,309339332.29697967,24889794.518780906,163,262.6797108818596,19.63097732225158
2005,VisIC,55.0,374008330.9413187,150970277.19268608,447,266.25845263563514,13.049110630687183
2006,NVIDIA,37.0,812230696.3275833,124200149.69141617,277,462.84284927038055,34.87788590982065
2006,TSMC,45.0,418988349.0513425,96296346.55371875,441,409.4685114855297,19.378090199296327
2006,ASML,45.0,530989171.5542194,227073849.56473842,38,401.2301036093014,31.14138319649042
2006,Intel,47.0,475668954.8629214,124558066.99611038,380,334.60319291040975,26.047655382243054
2006,Samsung,31.0,1160353978.7132888,51989902.47494623,241,583.8079540768374,45.19644715031596
2006,Broadcom,46.0,507179061.35650676,117952111.40904112,324,361.9684420384882,30.76888798456104
2006,Qualcomm,49.0,438887566.45665807,151001228.73331955,496,367.19332206644026,23.773393991275462
2006,AMD,30.0,1285804405.5271368,107415020.11665976,60,534.6960283586736,29.61232599187031
2006,Texas Instruments,41.0,653074531.4602742,72020613.90105787,357,411.54317430466006,17.546287036226293
2006,Applied Materials,35.0,905400099.8763953,9179516.374870779,293,473.9541725695127,15.474173411060596
2006,Lam Research,41.0,678993358.0706213,218825771.0828204,502,410.41962920327455,18.11418203592926
2006,Micron,36.0,638366598.0629919,56293560.55209142,296,480.6420889977688,24.045495302993242
2006,Tokyo Electron,28.0,1144460280.467522,68207671.9286208,172,665.1972388625287,31.410786486180427
2006,Analog Devices,29.0,1372702822.753767,5940898.448506572,376,547.8611537192527,44.14214734693063
2006,KLA,50.0,467684838.3799541,40014075.59561611,32,321.259218135137,11.878380587726
2006,NXP,36.0,683289207.7113795,99517530.81073858,349,491.1154059325092,40.46348590725137
2006,Marvell,30.0,961840619.3828413,144547533.7126918,172,545.8478252817036,49.89644859517098
2006,Microchip,37.0,671542178.9573586,169148601.38150874,293,496.9542905727521,33.374094347353086
2006,Renesas,42.0,673994655.0244032,157332960.22876224,257,378.44301678294784,35.02251847311237
2006,Infineon,31.0,849029244.4742457,153744978.58380163,461,598.4110733214184,47.097821144163824
2006,STMicroelectronics,40.0,512703777.25608885,46654399.88374539,46,448.1797789391648,30.224586802431407
2006,ON Semiconductor,48.0,447849547.7030907,128195692.8963102,116,336.9232493022814,10.939721656357861
2006,GlobalFoundries,51.0,341857207.3388004,161127640.66956902,218,319.5133732363104,12.411434988721961
2006,SMIC,28.0,1332240214.894082,251692910.55109623,114,608.2168009121351,33.65262472891483
2006,UMC,35.0,951444855.0259651,142451414.91188097,471,492.23076800463946,28.666098202711662
2006,Arm,47.0,415763976.1974977,13804470.636183195,156,342.80789918818743,11.866099919473612
2006,MediaTek,40.0,519323259.6285212,40772696.992754646,290,407.1060948533508,34.66214923153106
2006,Realtek,39.0,562191961.4918268,119414576.10544191,174,430.4730130519542,19.26872294907122
2006,Novatek,30.0,1002588039.9851565,143101227.14022788,412,552.0701864998449,36.18746633548694
2006,SK Hynix,46.0,421978761.69633967,67362353.0035588,17,375.6799813358926,29.74120584413745
2006,Western Digital,44.0,453654955.9441348,197275651.07616088,281,391.8218984868313,20.796221217182072
2006,Kioxia,53.0,358198475.18629086,5248820.111553392,92,338.777107360637,12.17485373447411
2006,Sony,48.0,403219573.22668886,135284008.01073477,393,377.3429180929022,25.538242814239506
2006,Rohhm,30.0,933132992.6664617,28050682.06812266,390,569.2618961570022,19.047505097762144
2006,Qorvo,28.0,1096605053.543152,160627254.41714832,229,659.1092318327323,29.759606295953393
2006,Skyworks,41.0,628668117.0473238,114034071.10088529,37,392.91869757341266,25.483798609949833
2006,Synopsys,31.0,1002620527.9261583,138000800.10786676,66,505.71306374100357,18.72340268300525
2006,Cadence,48.0,350412607.50500673,121123572.08118056,473,368.7953765571962,28.759533363572608
2006,Ansys,47.0,439267822.8718742,93629703.968302,281,347.060836386787,19.704628600631434
2006,Entegris,35.0,754853243.8451697,64781339.96186451,92,445.1904529959281,14.381898116331524
2006,Amkor,40.0,740139305.975398,103819054.48866215,280,386.91099662565625,19.299794530700712
2006,ASE,52.0,399918104.6850897,248330102.2488097,433,329.82419129863655,11.051964632615912
2006,JCET,37.0,610208598.2576474,279936132.04615384,97,467.4643382182296,36.06899733643166
2006,Powertech,45.0,485694887.6735957,89692273.33892584,413,395.28286228835987,24.79117640112681
2006,Nexperia,38.0,618147103.72433,128910897.26132858,170,426.9578448112284,14.30717446226336
2006,Bosch,32.0,815460781.9954896,31191426.802210696,256,519.4548249188364,33.22790210221971
2006,Tower Semiconductor,32.0,1021412090.8811079,251055858.78383362,359,535.1080764905381,36.26010835666599
2006,VisIC,46.0,402602215.5190291,9307313.784190167,241,395.0983258768015,17.380559108683837
2007,NVIDIA,31.0,899321626.3983527,52783509.274904415,37,533.1981019819215,38.08370466518064
2007,TSMC,36.0,826582222.5414033,84281268.54995012,254,451.4604303078955,17.343616713722046
2007,ASML,44.0,500698158.312628,59499806.98023436,360,401.90772784241807,24.86347769746758
2007,Intel,25.0,1300720407.4491942,116186453.01992832,508,738.6303511839296,57.878254810954516
2007,Samsung,33.0,834227658.0293589,133818533.4329625,303,574.2732029077739,28.432523216568658
2007,Broadcom,23.0,1872876835.5054967,256817426.85894176,442,705.3200838096581,38.974414801868576
2007,Qualcomm,26.0,1207607507.4340413,13454489.710525032,48,641.182043123435,27.654715325471546
2007,AMD,32.0,1046473793.7522289,11121144.495961031,377,515.8635545426629,38.665817561758715
2007,Texas Instruments,25.0,1671592533.3584323,98628160.82385784,405,784.6283485443064,59.17109071779903
2007,Applied Materials,42.0,603524427.6454766,312227593.3094637,156,393.41421764276896,31.121899385376498
2007,Lam Research,44.0,462161247.0857808,90013828.5854866,298,404.15048753888857,31.449351897996447
2007,Micron,31.0,1010071225.2709886,57612550.374968074,460,589.5223343309975,28.41671119397525
2007,Tokyo Electron,34.0,700230691.8154321,126612479.46502346,130,562.2659184971587,42.11325824193603
