Year,Country,AI_GPU_Demand,Data_Center_Count,AI_Compute_Power,Cloud_AI_Investment,Training_Compute_FLOPS,AI_Model_Count
2002,South Korea,4.421074393570057,28,18.864640958153625,7259512.40117299,634297159160612.4,2
2002,Japan,69.42268160417045,32,71.70980951478515,126320178.50302093,2006122560632252.0,6
2002,Netherlands,61.51265825503117,15,212.27330700069018,51570362.14907126,1.940582313592396e+16,1
2002,Germany,55.38309158678235,43,244.38239240197794,48795444.40114582,9187291348664536.0,8
2002,Israel,13.183661780351418,41,34.81350341271475,13467090.814061573,712842291709746.0,3
2002,Malaysia,54.848358574912446,14,66.06630426050758,105933443.04750948,1506692257579522.2,4
2002,Singapore,80.24517454814936,8,243.58462901914936,96078060.67296848,2.329697658930691e+16,7
2002,India,83.82941170007634,35,285.7247805125364,99123289.48094234,1.2016460824109218e+16,0
2002,UK,77.21523314931154,49,256.06811409185246,65467065.35211625,3636885135142636.0,8
2002,France,70.68728455434385,3,287.30754951676573,42590603.580551445,2.4241830089908424e+16,0
2002,Italy,14.028501278796679,29,65.86040968574136,14165146.414700065,3639476997009437.5,9
2002,Vietnam,31.265631435521946,18,138.7171273665173,34557406.8579468,6362806800472462.0,7
2002,Mexico,51.00193797280317,16,228.81853130286046,53281370.939206205,2.188519297286802e+16,2
2002,Philippines,43.793076384737084,9,74.85309746229976,78565265.37813327,3394474395551895.0,0
2002,Thailand,96.43377682110057,15,326.9602606276592,163831242.08367768,7194752537138358.0,6
2002,Canada,75.11483678225827,30,86.28613612848832,78217072.25298841,998514533329660.2,5
2002,Ireland,75.24720150537384,35,294.67208075398986,84992349.05395705,2.897331980779117e+16,4
2002,Brazil,13.905912579392954,8,65.8006951402788,11997735.198122844,5385122727579527.0,9
2002,Australia,13.522785095516387,20,37.87052031600423,21858981.37077896,1970292091168494.5,3
2002,Spain,86.84625789474705,2,234.63468674617434,141840954.67911348,1.5123715122060598e+16,2
2002,Sweden,72.47042751485581,1,212.02972888409653,41061229.50537155,1.7721003174701432e+16,1
2002,Switzerland,1.096365313154335,12,2.4630991392135106,2177263.6201088205,123302725974757.55,6
2002,Poland,25.388401096106815,15,99.82965221657615,22946419.94073204,5028937973041739.0,7
2002,Austria,14.727380849832672,8,66.63829614381365,16668259.216948923,5701639495111725.0,4
2002,Belgium,62.951032215264966,39,209.27598393714067,79253775.38886246,9601105028882896.0,9
2002,Finland,41.670866384722984,24,178.8120104688415,63055664.403547525,3202160080469926.5,6
2002,Denmark,58.05192766763702,35,234.03242720708013,75198800.40365337,1.7170423291538514e+16,9
2002,Norway,25.681348101723913,6,111.07943954179927,26902972.341654874,2112622239361382.0,3
2002,Czech Republic,68.42287108880255,29,198.50651134862267,53999525.14213578,1.3193496155680376e+16,6
2002,Hungary,13.061076003613248,49,55.77070344882545,16478849.790608948,3046508294436557.0,1
2002,Romania,33.227907039199664,37,46.369282287943236,22450795.822712936,1712937389151779.0,6
2002,Indonesia,44.39166980465398,24,192.06323004275842,81860127.89599343,9087626458623364.0,2
2002,UAE,39.32306979728776,29,81.36652247315234,36032514.88201425,4639071391185888.0,3
2002,Saudi Arabia,98.59603021153498,4,242.26651922585125,83395083.24731383,1.2666364863151102e+16,0
2002,South Africa,23.769876030622882,28,54.12464525337335,25877736.99227452,1901865970888478.0,0
2002,Argentina,68.33362812802139,13,255.94284777476358,55934900.14112834,2.2313837353352904e+16,9
2002,Chile,82.99575091561823,28,414.50078154563664,95413089.96450937,3.036919133996653e+16,3
2003,USA,40.71413845559114,17,158.96527045974085,39562537.16837201,1.3448579527566324e+16,3
2003,Taiwan,38.91230096150302,46,49.96356245872442,51103781.015492156,4498055297213622.0,1
2003,China,34.34305880194931,10,113.13765833997716,65761855.08647386,8492379047377712.0,6
2003,South Korea,96.81581662275163,21,401.5752816362091,127703633.65905724,2.3786321193061884e+16,2
2003,Japan,39.85996627184558,14,112.97986641521896,61603173.338572815,1.1273056498697918e+16,3
2003,Netherlands,67.62337350404775,36,305.5712809233954,69848238.42267643,6060560251517661.0,5
2003,Germany,16.03938750061452,41,48.29675856488872,22965198.50242364,498340257150542.3,1
2003,Israel,85.4820052992188,29,338.52103158221803,123226637.77221984,1.4830060086470356e+16,3
2003,Malaysia,79.99916725555349,37,353.457174779156,122301266.00367628,4103306808856853.5,1
2003,Singapore,71.2542009132997,18,286.86305097138506,47445947.874979265,2.451256355612466e+16,0
2003,India,20.0066737617566,10,26.70338668948887,37049079.40183999,570097081713384.9,2
2003,UK,85.14386963311144,4,304.927720024258,112405292.32672054,2.3455969213066348e+16,6
2003,France,83.27586684527142,36,117.24188411001512,50763966.54101829,6050029646069895.0,3
2003,Italy,42.389975199699826,16,49.681418106615,28937498.189754207,4365365759638186.5,6
2003,Vietnam,18.029013061564058,39,78.74871836415045,21558219.67195474,6181414868806532.0,8
2003,Mexico,56.48127810861823,20,84.10937119081308,100134612.23876178,3975528320896663.5,2
2003,Philippines,12.283997885710418,31,33.51196478681182,21036924.16037767,1129565179040615.8,2
2003,Thailand,59.38718057830571,15,270.3325473490718,101704920.41967332,1.5367713306787014e+16,0
2003,Canada,8.703356509155425,39,9.983717476259052,16157775.0171008,214664042149045.62,1
2003,Ireland,57.188258826611005,14,170.54102047827777,71625132.4350615,2062836411071475.5,6
2003,Brazil,71.51056136180893,35,217.41189750271977,61952829.834127925,8731237323852452.0,3
2003,Australia,52.55496701502296,40,151.94785907902238,97207738.86820427,6116565317078869.0,0
2003,Spain,81.17135977208339,4,167.4725617904197,58982078.561318316,1.2236116756817396e+16,5
2003,Sweden,65.62279904088066,16,99.54918083748956,64144501.135593556,1486354108029374.8,3
2003,Switzerland,78.8686429231424,5,374.70587384504324,54636723.05349381,6705756347724867.0,2
2003,Poland,90.35593036972818,32,390.71332895286224,153464790.83665776,1.6644603781934678e+16,5
2003,Austria,78.57821503937544,30,203.8028731290733,121744249.04245593,7418841807029858.0,0
2003,Belgium,27.405420742954778,36,114.13619628026275,38443693.4530445,7027300315672913.0,9
2003,Finland,76.05581155199229,32,217.2367802545419,89368831.33067131,1.358552704136567e+16,7
2003,Denmark,91.07518127381472,11,345.7860265255064,48610330.135148235,3.0111003627056572e+16,8
2003,Norway,62.36259472972642,45,270.89923232640626,42660109.890747264,2.2761115548546628e+16,7
2003,Czech Republic,43.49801978880452,43,197.75706585845157,23326555.43291248,8791857805580476.0,9
2003,Hungary,40.29728001233942,10,101.75316577728854,50428340.101860434,9727924272410330.0,3
2003,Romania,42.932116693770524,29,206.1229396303632,85783737.88347828,8959630405640530.0,4
2003,Indonesia,89.18048860851022,41,166.1521670575446,50421968.94372515,6228537611255575.0,3
2003,UAE,83.30569412642136,3,90.357958982966,83727096.25892572,2078487205853431.0,0
2003,Saudi Arabia,99.22485791555754,48,113.86778331639188,82326970.57901917,4311175666149204.5,0
2003,South Africa,57.871801059023795,40,108.39839341481246,43193290.08160212,3394151320408526.0,8
2003,Argentina,74.85843470035329,21,358.6025946543257,89515553.9323211,5483622314485353.0,8
2003,Chile,9.811887390051243,44,38.61975951761529,7455342.570164881,1379105780643795.8,7
2004,USA,92.8008741774554,9,109.4810712541453,69798866.98136212,2252296560245255.0,6
2004,Taiwan,90.13868568106571,30,289.04060198119794,108361896.28047629,2.8499999813270428e+16,9
2004,China,34.55808733486975,15,80.55774170622921,37086781.95694266,5115162401840807.0,7
2004,South Korea,37.52411324969148,34,67.06485875216536,19656634.851006787,3911297295939574.0,1
2004,Japan,40.88436617250682,13,106.74967187719733,25100565.366516948,7748600362738895.0,4
2004,Netherlands,31.1405645044878,26,124.96827350554304,51107637.98267119,1923686414025486.2,3
2004,Germany,56.94326830948546,27,226.6644444052004,39324132.66773758,4385648990614804.5,1
2004,Israel,49.66772735777275,21,144.08160041364226,58311251.70965531,1.0629205296452134e+16,1
2004,Malaysia,87.89332184523057,25,338.9357502423538,82524717.86377734,1.3221882960111184e+16,2
2004,Singapore,59.16580655236704,38,292.26438023889,101828961.47953157,7253686839880751.0,5
2004,India,89.25423625318949,39,176.38902393380548,59928590.26824015,1.0230639295471748e+16,3
2004,UK,75.4471475002237,33,195.95110696465193,95202327.7616356,1.6247977046793848e+16,5
2004,France,94.42570396456513,4,356.65523067267037,63048095.11817892,2.1711746103545828e+16,2
2004,Italy,63.942464017657095,25,226.11347126877547,56619703.135217436,3323111723698614.0,0
2004,Vietnam,51.43209323909114,16,74.13525947225045,44192155.46576707,2217380886649904.0,7
2004,Mexico,86.8963772848294,5,101.66138101215418,64315850.21200263,4531082521117777.0,6
2004,Philippines,29.60820891354503,9,145.1150490210592,46088384.223909855,1.0752626870417684e+16,4
2004,Thailand,87.0810424775618,33,344.6125435320638,129717447.19712248,1.053110660521904e+16,8
2004,Canada,81.82120013704632,17,301.168006722862,130844638.32259908,1.893253402296202e+16,0
2004,Ireland,87.20297348428667,47,110.89630544062055,131653913.03909388,1.106172966644974e+16,0
2004,Brazil,17.71354547930025,30,37.39821849730015,26584983.544724263,3389283977053737.0,5
2004,Australia,11.478627866061242,19,18.842587018109487,18058010.150171407,1379406926971356.8,5
2004,Spain,96.5485657007934,39,388.68346879734787,111136850.43415369,2.3423057456660276e+16,6
2004,Sweden,51.554699407514214,40,122.26067861779087,85578893.7656496,7499618252316481.0,3
2004,Switzerland,65.67227064567305,36,304.59254009569605,51403792.66640466,2.5139778966175692e+16,9
2004,Poland,24.22356600758072,46,40.18602767538114,13643333.115113389,2044061455202542.2,1
2004,Austria,46.18065340196199,18,216.03875446720858,60025659.31336476,4105993775698460.0,6
2004,Belgium,63.403039260503355,46,87.07218515481048,48122025.60086211,967037576692050.1,0
2004,Finland,88.67343919459044,15,275.50761384793765,92404278.14625438,1.8278651225590836e+16,2
2004,Denmark,96.98913418817632,8,208.6964657691311,177873909.8844194,1.8629785031683016e+16,9
2004,Norway,90.23460564275865,18,133.54820879366505,117120692.33445807,5623937164166930.0,5
2004,Czech Republic,27.301199554003176,25,126.74445467460592,14257921.612951092,1.0496885685999636e+16,0
2004,Hungary,78.93004491081501,24,268.9897395798821,132478289.36654526,2.0280327767069236e+16,4
2004,Romania,62.96726518598873,20,177.4190224341452,76268486.7672706,9244887678973642.0,8
2004,Indonesia,24.106533033232346,1,109.58299683080037,21996103.68990365,2461216257957650.5,3
2004,UAE,49.060968831173945,44,50.254781339930574,59214460.26244368,1040193541151889.4,8
2004,Saudi Arabia,11.10972088459905,33,53.715705616472896,12920007.279413223,3653008227896031.0,4
2004,South Africa,35.003890138595295,35,52.35730589818913,43713462.00769982,2111404221661229.8,2
2004,Argentina,48.06207336166439,43,181.06301591888487,32798867.843596783,2870597714498559.0,9
2004,Chile,52.67454958049398,44,137.37701026750162,101976625.71156684,1.3682657737134932e+16,3
2005,USA,47.787730565305765,37,67.26422151864669,53624836.43994015,5858140012011693.0,4
2005,Taiwan,91.96034194214366,18,455.8231979375829,166547981.60562485,4.549142632512602e+16,6
2005,China,84.2249585199234,38,162.02872722369344,54548826.98207877,1.590277060455311e+16,9
2005,South Korea,45.044099542593315,14,48.8322735796477,53999180.175732814,1537451003602130.8,2
2005,Japan,74.33791649756158,32,97.378447460048,55303131.3162685,4374671665666874.0,4
2005,Netherlands,79.22223472439286,42,302.4343917199857,145420190.16247845,2.7954058347076236e+16,0
2005,Germany,26.128736033683786,20,112.48501645571808,26157891.16000967,3883002981585769.0,7
2005,Israel,72.18531605331123,18,269.65083912136447,38229209.36998263,5549358598701383.0,4
2005,Malaysia,83.22257835039055,4,192.82454318141828,52590803.370373935,1.4162447863368562e+16,1
2005,Singapore,4.546462720492583,5,19.952741907100293,4385690.000559284,551881041205110.0,4
2005,India,45.30147503801884,31,121.7984817025507,64691188.75773968,6082999438071420.0,0
2005,UK,9.498664497731212,2,42.677269558818445,10061987.507308988,3659083458268223.0,0
2005,France,86.06044903497096,6,95.81087675146803,132784246.20181641,7921186009430853.0,6
2005,Italy,0.3745094711284813,20,1.2326735835284064,412812.1955704869,59931111056079.086,6
2005,Vietnam,27.56858969027003,5,72.97821857708028,14574105.15913884,953724081913466.9,1
2005,Mexico,3.7784221812246277,48,4.248998032527272,7372088.7573628,419674579202109.4,1
2005,Philippines,93.85888581772966,25,296.9591924703578,172560284.78969845,2.1143107242833252e+16,0
2005,Thailand,77.36793464792507,3,110.33027614040479,53463035.0361766,1.008351588275625e+16,3
2005,Canada,44.89554374782375,13,217.26468959085824,44612928.91887326,1.949584070879563e+16,1
2005,Ireland,87.41822332939535,1,305.71565404167376,53239750.00918971,2.6078757407233516e+16,9
2005,Brazil,91.55919855148696,38,238.13415708162512,125013392.23093334,2.0703985207943844e+16,5
2005,Australia,6.044692298527021,2,19.709886015448117,7083394.193400866,745707751575235.9,0
2005,Spain,33.86796044570309,1,163.6617963366861,27946005.384602297,2355745240776656.0,2
2005,Sweden,75.24420064480532,23,137.49855494742113,107995120.45632634,5801683992878720.0,2
2005,Switzerland,61.04118607605711,43,157.7363693292187,120547928.26013061,1.3054486866099894e+16,4
2005,Poland,10.818619488003877,40,25.091226436584638,15963396.03465583,1960365687315505.0,8
2005,Austria,50.974245004262066,46,216.29810400525992,58906710.416840024,4574542865740285.0,5
2005,Belgium,57.49105882071062,22,239.85123744733846,78650698.87444237,1.6360854796514026e+16,2
2005,Finland,3.1789149555137675,43,7.392810093331197,6249309.216951295,648422501052255.9,0
2005,Denmark,97.24845622761592,45,258.71128526703853,70373214.98531641,2.488899300123045e+16,2
2005,Norway,92.04723006138882,24,335.76973356441255,106946806.082944,2.363823116502797e+16,5
2005,Czech Republic,58.09138982462784,7,186.76999051940925,59250931.605540745,5255011121742992.0,2
2005,Hungary,28.891431580381177,19,36.94322676239422,33536671.529172834,1209148459955036.5,8
2005,Romania,63.4190076921191,42,278.80793707875455,90354267.6180993,7468146928272948.0,8
2005,Indonesia,33.989582116183335,17,134.97002885261182,50613839.8187607,6292001718556548.0,1
2005,UAE,97.94507631128238,8,266.8986840155687,149898485.090163,9617805695471064.0,0
2005,Saudi Arabia,43.761562873835004,42,76.31201644217764,29170524.22733605,5727108696467797.0,6
2005,South Africa,70.70960761611116,22,352.30601293757945,43481439.275932945,1.852184083016588e+16,9
2005,Argentina,78.89508965412335,11,222.12226284247524,109857667.66779436,2.16912723951919e+16,7
2005,Chile,51.7964951121389,43,256.7188579779394,77974212.22398378,1.3276480990537412e+16,1
2006,USA,63.164448941149686,10,121.82774454283428,114840876.88523419,1.0381770793367882e+16,9
2006,Taiwan,80.45325957431238,34,354.71408502470007,112799608.4778863,3.4221751458655424e+16,1
2006,China,77.45503274736916,21,224.24265611821332,114071620.35559797,2812860208587215.5,0
2006,South Korea,77.87381569251642,9,156.26609501688546,89112851.76015478,8417998695054903.0,6
2006,Japan,7.29170119270054,27,13.569352270314807,7189923.14219574,770042770185987.6,1
2006,Netherlands,83.85349076537366,10,210.24404822273613,120939701.72210298,1.2457247578097796e+16,3
2006,Germany,61.40311984486506,16,61.739113876145666,71835445.55744663,2154991408367825.5,1
2006,Israel,36.50512775418054,48,158.8001261701201,28304063.43875143,7657017721614417.0,9
2006,Malaysia,60.552927489127214,1,86.17381740526952,55519950.79318776,7766699758525125.0,2
2006,Singapore,60.38473651812715,37,77.94030783819444,94875428.67022969,5709639936965314.0,0
2006,India,82.07824491729039,41,224.49529453999895,114081097.5675707,6960609206605819.0,0
2006,UK,5.333006820674624,13,11.971372533811818,6263721.97817305,987777473060490.4,4
2006,France,29.28356224602604,26,142.84203297726603,36717208.14442719,3686214402330573.5,4
2006,Italy,76.26861704546086,40,342.3383564933719,136728485.97288835,3.2194738827327156e+16,2
2006,Vietnam,23.25946369638504,31,47.89283355922738,33307785.3554817,2726729434207468.5,7
2006,Mexico,63.50245661416096,46,188.25708894980437,96759874.2477496,3603562410322086.0,8
2006,Philippines,33.096290435844836,15,42.80816645010939,26270473.860623263,2297633852878668.5,2
2006,Thailand,37.92119062356344,48,88.80788061886624,23644980.479252744,5286430927703615.0,8
2006,Canada,61.49341779171474,25,104.73802024163507,60501380.871518664,1684162172637712.8,3
2006,Ireland,77.18097762699956,38,240.67751850439456,126841363.71135885,3254814211067265.5,6
2006,Brazil,5.297290604610083,14,19.579273306579434,3708606.0482298154,1746304539706766.8,7
2006,Australia,3.3174157755773814,39,6.096346191464489,6485929.106424898,427399102919980.2,0
2006,Spain,21.262474936350728,21,66.77044371146974,36066121.569133855,4248114434502971.5,5
2006,Sweden,56.11101087684007,23,123.324530826654,111400378.46544395,8256029129324565.0,9
2006,Switzerland,43.67778830212578,29,108.56846531760446,24419606.94488587,4635021865684253.0,1
2006,Poland,64.83730757180614,22,304.48494194243887,39972759.00972628,2.853042320792755e+16,3
2006,Austria,4.088709749066954,6,10.47936877358484,6587786.582207779,672067060286788.4,7
2006,Belgium,38.916461651348,2,193.00502158125602,31945912.60489682,9188401022593438.0,6
2006,Finland,21.389573637479174,10,88.13937630229489,21570842.445628062,3893218711432410.0,0
2006,Denmark,42.74505332424855,32,123.07191243440843,37813451.98335162,1.1102397179647322e+16,0
2006,Norway,49.61216941414448,19,239.0045653725689,40115767.20121843,9094480573999506.0,5
2006,Czech Republic,91.04110895781162,34,414.7056404333005,90305893.05224136,1.9930052399090364e+16,4
2006,Hungary,71.96639255967115,8,308.0603932005586,130957034.82845406,2.6846856415935548e+16,4
2006,Romania,46.19995073642082,5,123.75206489158595,36140464.434442766,1330017360300634.8,1
2006,Indonesia,43.170297865641906,31,196.01128126053112,22116189.535872515,1.3276133531575276e+16,7
2006,UAE,79.00741269632748,30,261.76977088439537,122534233.98567514,1.8040356498255456e+16,6
2006,Saudi Arabia,10.360386956955203,47,46.92826515557882,20045752.15191605,1916263589548733.8,0
2006,South Africa,18.83468732894501,39,71.02797957235845,15068209.276942128,6931990841279552.0,7
2006,Argentina,32.35776040395118,19,154.71751472192773,58149191.04498084,2481063780028757.0,0
2006,Chile,15.591850966282706,28,15.945037607163519,9007025.093863096,1474173381272522.2,0
2007,USA,22.58243877640338,42,108.84990782582413,28116473.033813816,4944180928322150.0,5
2007,Taiwan,77.36366450057608,41,225.0594510482979,129577679.86856563,1.099477762262405e+16,3
2007,China,63.31068227177317,9,217.45668515285746,46152187.607873246,1.8429997547564976e+16,8
2007,South Korea,42.059057415689416,40,202.63388110709283,74621891.49837138,1.9378228845410764e+16,3
2007,Japan,28.480037424955086,16,135.04048455416856,51342575.03437831,1.1856172270715342e+16,5
2007,Netherlands,52.7299133128794,16,55.83547147878428,85532195.9809843,1018336294524496.0,5
2007,Germany,55.149029535133685,49,58.62879868475042,95737479.25516035,5223361987850206.0,7
2007,Israel,54.10678586568224,43,80.0685652492451,86942304.8255196,1725674162305352.8,7
2007,Malaysia,15.62613398113556,14,30.02855239620866,25245663.66629269,1727400223066309.5,0
2007,Singapore,30.385358086822244,36,53.452314856796804,23709947.770100743,3308204214283275.0,2
2007,India,97.10724586278197,5,144.80240263750315,130896104.10120448,4967970274932050.0,1
2007,UK,17.85528592849164,48,25.869562399436514,24277687.379697207,2077007563250802.5,8
2007,France,70.09696545781205,5,112.28091292472415,84042765.30704495,7984671285157604.0,0
2007,Italy,44.23244033662102,33,135.81313857571183,79094810.01795965,9325202984531172.0,6
2007,Vietnam,4.905357258779386,20,13.231981223464052,2567542.148198716,511373265188835.7,7
2007,Mexico,97.93500243238927,6,201.8352240525564,67973883.9144013,1.1300914696380816e+16,0
2007,Philippines,61.62947127307845,41,63.13015653461485,77763638.9234522,6303396115960666.0,6
2007,Thailand,41.97469749182059,20,189.19819255434064,70206182.20210797,2154468865907965.8,1
2007,Canada,30.052675723849596,20,73.1241000700476,18896023.061016843,5534939118865732.0,2
2007,Ireland,97.0064537020164,27,392.77167692471437,192573785.19470024,3.142222206979005e+16,5
2007,Brazil,43.208371285206795,26,80.82832324191426,30463742.939675316,4818964381949587.0,3
2007,Australia,45.393278230356174,30,168.901737441558,42601590.117809944,6710126618099151.0,2
2007,Spain,54.604607335811586,1,101.04543045441318,57963021.69421852,3484811778550514.5,1
2007,Sweden,38.79864800953223,18,72.90270619418746,23168934.660038352,5576653825349447.0,7
2007,Switzerland,57.03494280087611,2,71.66674457239178,47875380.636851065,5830892700396493.0,2
2007,Poland,51.62310094169141,34,71.02591092302994,73904206.01291297,6569638608043146.0,8
2007,Austria,65.55939512448393,14,266.3018697455677,115392123.23277448,2.199768729480624e+16,6
2007,Belgium,30.605845292514477,5,110.78156672397763,32553571.34541358,1.0903502729970658e+16,5
2007,Finland,20.144648164579383,42,46.03876471467551,39973976.42928981,1113768897603827.5,4
2007,Denmark,36.04118063512781,11,98.41296381064716,43326043.56603442,9720447386784044.0,6
2007,Norway,63.33033263986714,33,77.14639205035823,111671333.118481,5271808298401832.0,4
2007,Czech Republic,27.25731359136815,45,91.76652393197645,14146184.396251919,927605871132572.2,6
2007,Hungary,33.08668970457281,5,119.54506407068642,19208338.145323716,4567398554099540.0,3
2007,Romania,58.01763697965339,40,225.3720296481405,51220686.62341144,4064016086955049.5,6
2007,Indonesia,66.54729651372995,32,145.41112299907476,74713764.84931736,1.1914420392432952e+16,4
2007,UAE,67.98728739471748,24,73.32626690289139,108802607.54009159,3489831385403786.0,4
2007,Saudi Arabia,28.940513070441266,20,99.9167710498107,37521511.06037778,7140731661653723.0,8
2007,South Africa,78.50922039249903,27,262.539976124729,130945688.6984313,8502001132301004.0,4
2007,Argentina,67.27125264867702,3,171.06604018832505,112252598.26348895,1.2869475617256224e+16,4
2007,Chile,90.06167321019494,38,136.96195570287742,175708411.37417912,1.1371495816797044e+16,7
2008,USA,12.175199764767841,31,20.053691487170813,12832434.292018665,378639415612045.5,7
2008,Taiwan,38.78450996858469,37,52.04366202568177,41575674.45881551,4464110731984070.5,5
2008,China,21.649056726611736,32,76.59870470818305,33048976.68309595,4445734805302733.5,7
2008,South Korea,48.964421181901606,31,124.89059176708213,55752967.1457519,2095530358922640.5,8
2008,Japan,27.51740269025832,38,75.77510018032007,36551987.94406063,4560866323277579.0,7
2008,Netherlands,46.77478334001638,3,134.8536128344358,50640290.34445462,1.1308929765777168e+16,7
2008,Germany,53.03327560696343,17,243.0027370299131,95425447.4951252,2.1903780307048104e+16,2
2008,Israel,3.498248830806283,8,13.827622287498837,5454411.568113754,1365791050750911.8,7
2008,Malaysia,8.170395960222876,21,13.258138309148098,11811390.936825458,1010101260910810.2,9
2008,Singapore,56.51226709830504,35,151.37462728172193,36442775.83557177,2058505953706306.8,5
2008,India,91.46651074237494,9,120.31469354923078,85096355.1790789,4690215491235423.0,3
2008,UK,53.792303126788575,44,89.26439825275371,40931730.87159114,7662683122128976.0,7
2008,France,41.18974783621112,41,134.74628692959612,80960843.74960645,4656028615260654.0,0
2008,Italy,24.095966228128052,21,40.05906766112025,19423989.39904514,2900498835858599.0,7
2008,Vietnam,58.295294936452024,44,100.23163522029579,54077586.5723757,5107268235646235.0,1
2008,Mexico,23.357908312186627,25,24.090872116405833,30571899.98107974,1961936838620201.0,2
2008,Philippines,71.88640728838108,39,264.2257089993454,106574261.80877724,1.3244701303286402e+16,3
2008,Thailand,10.749863710942908,43,43.36262639039973,10555105.851423787,835672719471356.8,4
2008,Canada,60.29476306906042,38,151.94457903463754,108226402.860941,1.0542400937681788e+16,2
2008,Ireland,29.43481665153781,46,133.41809586811135,22092603.210166078,4009300072845554.0,2
2008,Brazil,74.77766382721008,7,340.30095386035066,65704985.54670368,1.4849987631668474e+16,5
2008,Australia,63.9616732432062,22,256.260241941767,52512538.47569723,1.908731033479631e+16,5
2008,Spain,73.4064035023108,38,237.80331987029902,113299765.85309932,4912099279510663.0,3
2008,Sweden,39.017071527172305,28,60.39298365675337,48083144.36800348,2011085557214324.2,7
2008,Switzerland,4.570482463858749,18,19.049130894915763,7377512.65105068,1007115173292786.2,5
2008,Poland,31.652815019796975,7,115.45561218499061,41960414.38634642,2423146360454426.5,0
2008,Austria,77.8493099453379,29,309.4564089569572,122053948.61899152,4721930103718400.0,8
2008,Belgium,61.301396105197185,5,282.90490595517883,114062044.39322685,2.0607067508161612e+16,2
2008,Finland,73.43734786767739,26,316.82005035625644,99475424.34171513,1.1895112656738552e+16,7
2008,Denmark,32.72000220389292,32,122.36452985182446,63662090.230763175,1.1474847619088042e+16,2
2008,Norway,23.305009852461556,21,109.36351560738595,37803849.98358039,7653083323662541.0,5
2008,Czech Republic,56.33493623729638,33,98.37518878410626,103772652.8046205,3184231738430444.0,7
2008,Hungary,9.477089159201956,7,16.13438546559138,10025281.89800436,202416248888108.78,0
2008,Romania,17.320363075991207,5,62.81451069632355,30406099.91911325,2738611319728055.0,9
2008,Indonesia,66.7361797491808,34,153.59743493096062,48457506.467259005,1.0114441406835708e+16,4
2008,UAE,61.32833468418987,24,300.4327733034501,54467378.58762784,1.1367287293839258e+16,1
2008,Saudi Arabia,82.29806253142905,17,283.5351012051562,63188399.47830518,1.2433937917120006e+16,1
2008,South Africa,19.840536399390395,42,93.20529193834024,32607487.908686507,4969894896588557.0,9
2008,Argentina,12.068730516197279,21,18.642526625941628,10566892.574349705,1096984286931652.6,0
2008,Chile,3.625489544152738,14,9.863046759007574,5570964.974553553,561194106252584.3,0
2009,USA,16.246021383683306,5,48.16872401806098,12861967.2824151,3733034632962410.0,6
2009,Taiwan,37.483056958753004,25,102.05966688071271,45355204.40337806,7856548109916350.0,9
2009,China,81.70849469196494,23,275.44662378455496,150694706.91147646,5451307609565633.0,5
2009,South Korea,75.03531224083427,45,252.86492172085735,71034475.15198407,3791498332796665.0,4
2009,Japan,99.58456017162729,5,490.92151519079925,105980346.31752616,1.3759962441148592e+16,9
2009,Netherlands,14.684816907342613,23,27.225497466453724,13762002.820574583,2366145800281029.5,9
2009,Germany,14.885680394994028,6,50.6384462035312,9684649.194868768,4821257767711506.0,2
2009,Israel,37.33049901228874,31,100.63365626191971,49833822.45125269,2937423729479417.5,1
2009,Malaysia,95.97196891333397,10,188.0327616848994,176377474.0737019,1.831546210970301e+16,2
2009,Singapore,44.9727308323782,49,217.09179503198158,32864951.109057635,1.151979752161426e+16,0
2009,India,80.24182871787032,7,361.6813762670736,103614008.98556449,1.4495964017496352e+16,5
2009,UK,80.03248594064893,43,117.5746909328824,118490016.09360036,1.0181183361193778e+16,7
2009,France,97.25784176594759,26,253.14243092948848,124697494.61495957,2.0278978273755028e+16,4
2009,Italy,72.99113137923636,21,243.77172762782033,109326565.85640875,1.807436217661721e+16,8
2009,Vietnam,55.68237108824709,33,72.4661282687811,107885867.74257474,3561787994579851.0,0
2009,Mexico,90.72657128148177,17,289.0598310766286,73296753.49475874,2.253593533623986e+16,1
2009,Philippines,86.66082289291589,15,256.0172717321175,58141376.50965037,4494549497430936.0,9
2009,Thailand,8.0207707813726,2,38.617009970787386,13438272.98500029,2679757377806430.0,9
2009,Canada,41.14847121191585,28,202.1964560418438,43722762.668209076,3967762569165917.5,1
2009,Ireland,87.18763803988546,3,396.6308648359221,45027957.49980067,3.5604210945062304e+16,6
2009,Brazil,86.06888505739894,10,377.9423383879726,154562515.3177853,2.4060110552048064e+16,7
2009,Australia,79.08206568145772,26,327.81400045502573,145128102.11206028,1.9585991687968464e+16,8
2009,Spain,99.61468309333384,10,404.30115554333423,86256239.1068156,3.4566188772776812e+16,2
2009,Sweden,53.21699608561809,6,161.0263535853999,96127768.12697528,4703827197574222.0,4
2009,Switzerland,93.94808877148755,23,324.39944573456876,103398400.44853392,3590121006523840.5,3
2009,Poland,80.06928009167311,25,362.38548324782823,135050546.91795862,2.1670662957518188e+16,5
2009,Austria,36.67086478922439,5,44.97534488870044,27680060.31215314,1604576154256843.5,8
2009,Belgium,67.34208002468705,25,270.898810837753,60474111.27093903,1.026759756100755e+16,4
2009,Finland,69.55044360155284,45,315.6119324496572,43681376.50860495,1.5778833174611024e+16,5
